Execution Order | Job | Operation | Time (s)
          7300 | 258 |        18 | 0.00000000 seconds
          7301 | 263 |        19 | 0.00000000 seconds
          7302 | 295 |        23 | 0.00000000 seconds
          7303 | 297 |        19 | 0.00000000 seconds
          7304 | 305 |        24 | 0.00000000 seconds
          7305 | 313 |        15 | 0.00000000 seconds
          7306 | 325 |        18 | 0.00000000 seconds
          7307 | 343 |        19 | 0.00000000 seconds
          7308 |   6 |        22 | 0.00000000 seconds
          7309 |  11 |        17 | 0.00000000 seconds
          7310 |  27 |        20 | 0.00000000 seconds
          7311 |  65 |        23 | 0.00000000 seconds
          7312 |  75 |        22 | 0.00100000 seconds
          7313 |  78 |        24 | 0.00000000 seconds
          7314 |  83 |        26 | 0.00000000 seconds
          7315 | 107 |        21 | 0.00000000 seconds
          7316 | 154 |        13 | 0.00000000 seconds
          7317 | 161 |        24 | 0.00000000 seconds
          7318 | 170 |        20 | 0.00000000 seconds
          7319 | 193 |        16 | 0.00000000 seconds
          7320 | 207 |        16 | 0.00000000 seconds
          7321 | 218 |        23 | 0.00000000 seconds
          7322 | 221 |        18 | 0.00000000 seconds
          7323 | 223 |        22 | 0.00000000 seconds
          7324 | 224 |        21 | 0.00000000 seconds
          7325 | 225 |        20 | 0.00000000 seconds
          7326 | 236 |        19 | 0.00000000 seconds
          7327 | 238 |        21 | 0.00000000 seconds
          7328 | 244 |        17 | 0.00100000 seconds
          7329 | 258 |        19 | 0.00000000 seconds
          7330 | 259 |        17 | 0.00000000 seconds
          7331 | 281 |        13 | 0.00000000 seconds
          7332 | 300 |        21 | 0.00000000 seconds
          7333 | 306 |        17 | 0.00000000 seconds
          7334 | 308 |        17 | 0.00000000 seconds
          7335 | 328 |        20 | 0.00000000 seconds
          7336 | 329 |        20 | 0.00000000 seconds
          7337 | 337 |        22 | 0.00000000 seconds
          7338 | 344 |        25 | 0.00000000 seconds
          7339 | 348 |        16 | 0.00000000 seconds
          7340 |   7 |        24 | 0.00000000 seconds
          7341 |   9 |        23 | 0.00000000 seconds
          7342 |  21 |        25 | 0.00000000 seconds
          7343 |  51 |        20 | 0.00000000 seconds
          7344 |  79 |        17 | 0.00100000 seconds
          7345 |  97 |        25 | 0.00000000 seconds
          7346 | 110 |        23 | 0.00000000 seconds
          7347 | 116 |        28 | 0.00000000 seconds
          7348 | 136 |        18 | 0.00000000 seconds
          7349 | 152 |        21 | 0.00000000 seconds
          7350 | 155 |        20 | 0.00000000 seconds
          7351 | 160 |        18 | 0.00000000 seconds
          7352 | 163 |        22 | 0.00000000 seconds
          7353 | 174 |        17 | 0.00000000 seconds
          7354 | 194 |        20 | 0.00000000 seconds
          7355 | 206 |        22 | 0.00000000 seconds
          7356 | 210 |        17 | 0.00000000 seconds
          7357 | 221 |        19 | 0.00000000 seconds
          7358 | 224 |        22 | 0.00000000 seconds
          7359 | 227 |        20 | 0.00100000 seconds
          7360 | 254 |        20 | 0.00000000 seconds
          7361 | 279 |        14 | 0.00000000 seconds
          7362 | 286 |        23 | 0.00000000 seconds
          7363 | 303 |        23 | 0.00000000 seconds
          7364 | 333 |        19 | 0.00000000 seconds
          7365 | 339 |        19 | 0.00000000 seconds
          7366 | 349 |        18 | 0.00000000 seconds
          7367 |   2 |        19 | 0.00000000 seconds
          7368 |  10 |        25 | 0.00000000 seconds
          7369 |  12 |        26 | 0.00000000 seconds
          7370 |  17 |        20 | 0.00000000 seconds
          7371 |  39 |        20 | 0.00000000 seconds
          7372 |  41 |        26 | 0.00000000 seconds
          7373 |  60 |        18 | 0.00000000 seconds
          7374 |  74 |        17 | 0.00000000 seconds
          7375 |  84 |        24 | 0.00000000 seconds
          7376 |  91 |        15 | 0.00100000 seconds
          7377 | 106 |        19 | 0.00000000 seconds
          7378 | 109 |        23 | 0.00000000 seconds
          7379 | 117 |        18 | 0.00000000 seconds
          7380 | 134 |        21 | 0.00000000 seconds
          7381 | 145 |        16 | 0.00000000 seconds
          7382 | 156 |        24 | 0.00000000 seconds
          7383 | 168 |        17 | 0.00000000 seconds
          7384 | 169 |        25 | 0.00000000 seconds
          7385 | 200 |        17 | 0.00000000 seconds
          7386 | 202 |        20 | 0.00000000 seconds
          7387 | 219 |        21 | 0.00000000 seconds
          7388 | 231 |        27 | 0.00000000 seconds
          7389 | 243 |        16 | 0.00000000 seconds
          7390 | 245 |        21 | 0.00000000 seconds
          7391 | 249 |        22 | 0.00000000 seconds
          7392 | 264 |        21 | 0.00000000 seconds
          7393 | 282 |        23 | 0.00000000 seconds
          7394 | 291 |        19 | 0.00100000 seconds
          7395 | 302 |        19 | 0.00000000 seconds
          7396 | 309 |        20 | 0.00000000 seconds
          7397 | 321 |        17 | 0.00000000 seconds
          7398 | 322 |        21 | 0.00000000 seconds
          7399 | 326 |        19 | 0.00000000 seconds
          7400 | 333 |        20 | 0.00000000 seconds
          7401 |  18 |        18 | 0.00000000 seconds
          7402 |  21 |        26 | 0.00000000 seconds
          7403 |  53 |        19 | 0.00000000 seconds
          7404 |  64 |        24 | 0.00000000 seconds
          7405 |  77 |        20 | 0.00000000 seconds
          7406 |  80 |        24 | 0.00000000 seconds
          7407 |  86 |        19 | 0.00000000 seconds
          7408 |  98 |        19 | 0.00000000 seconds
          7409 | 101 |        23 | 0.00000000 seconds
          7410 | 107 |        22 | 0.00000000 seconds
          7411 | 112 |        22 | 0.00000000 seconds
          7412 | 126 |        18 | 0.00100000 seconds
          7413 | 131 |        22 | 0.00000000 seconds
          7414 | 140 |        24 | 0.00000000 seconds
          7415 | 143 |        25 | 0.00000000 seconds
          7416 | 151 |        24 | 0.00000000 seconds
          7417 | 157 |        23 | 0.00000000 seconds
          7418 | 163 |        23 | 0.00000000 seconds
          7419 | 170 |        21 | 0.00000000 seconds
          7420 | 177 |        21 | 0.00000000 seconds
          7421 | 179 |        21 | 0.00000000 seconds
          7422 | 190 |        20 | 0.00000000 seconds
          7423 | 199 |        22 | 0.00000000 seconds
          7424 | 211 |        21 | 0.00000000 seconds
          7425 | 237 |        21 | 0.00000000 seconds
          7426 | 263 |        20 | 0.00000000 seconds
          7427 | 266 |        21 | 0.00000000 seconds
          7428 | 268 |        21 | 0.00000000 seconds
          7429 | 310 |        24 | 0.00100000 seconds
          7430 | 343 |        20 | 0.00000000 seconds
          7431 |  13 |        28 | 0.00000000 seconds
          7432 |  19 |        15 | 0.00000000 seconds
          7433 |  29 |        24 | 0.00000000 seconds
          7434 |  32 |        20 | 0.00000000 seconds
          7435 |  47 |        25 | 0.00000000 seconds
          7436 |  50 |        19 | 0.00000000 seconds
          7437 |  52 |        20 | 0.00000000 seconds
          7438 |  58 |        22 | 0.00000000 seconds
          7439 |  64 |        25 | 0.00000000 seconds
          7440 |  72 |        16 | 0.00000000 seconds
          7441 |  74 |        18 | 0.00000000 seconds
          7442 |  81 |        22 | 0.00000000 seconds
          7443 |  82 |        21 | 0.00100000 seconds
          7444 |  88 |        23 | 0.00000000 seconds
          7445 |  92 |        26 | 0.00000000 seconds
          7446 | 113 |        23 | 0.00000000 seconds
          7447 | 130 |        24 | 0.00000000 seconds
          7448 | 134 |        22 | 0.00000000 seconds
          7449 | 171 |        21 | 0.00000000 seconds
          7450 | 174 |        18 | 0.00000000 seconds
          7451 | 178 |        17 | 0.00000000 seconds
          7452 | 188 |        19 | 0.00000000 seconds
          7453 | 189 |        17 | 0.00000000 seconds
          7454 | 195 |        19 | 0.00000000 seconds
          7455 | 201 |        19 | 0.00000000 seconds
          7456 | 203 |        23 | 0.00000000 seconds
          7457 | 211 |        22 | 0.00000000 seconds
          7458 | 217 |        21 | 0.00000000 seconds
          7459 | 226 |        22 | 0.00100000 seconds
          7460 | 239 |        18 | 0.00000000 seconds
          7461 | 241 |        23 | 0.00000000 seconds
          7462 | 243 |        17 | 0.00000000 seconds
          7463 | 247 |        18 | 0.00000000 seconds
          7464 | 254 |        21 | 0.00000000 seconds
          7465 | 257 |        20 | 0.00000000 seconds
          7466 | 280 |        27 | 0.00000000 seconds
          7467 | 288 |        27 | 0.00000000 seconds
          7468 | 304 |        20 | 0.00000000 seconds
          7469 |   1 |        25 | 0.00000000 seconds
          7470 |   6 |        23 | 0.00000000 seconds
          7471 |  17 |        21 | 0.00000000 seconds
          7472 |  20 |        27 | 0.00000000 seconds
          7473 |  23 |        18 | 0.00000000 seconds
          7474 |  24 |        23 | 0.00000000 seconds
          7475 |  33 |        19 | 0.00100000 seconds
          7476 |  46 |        21 | 0.00000000 seconds
          7477 |  58 |        23 | 0.00000000 seconds
          7478 |  59 |        25 | 0.00000000 seconds
          7479 |  61 |        27 | 0.00000000 seconds
          7480 |  62 |        24 | 0.00000000 seconds
          7481 |  66 |        23 | 0.00000000 seconds
          7482 |  69 |        24 | 0.00000000 seconds
          7483 |  70 |        19 | 0.00000000 seconds
          7484 |  71 |        22 | 0.00000000 seconds
          7485 |  77 |        21 | 0.00000000 seconds
          7486 |  83 |        27 | 0.00000000 seconds
          7487 |  90 |        19 | 0.00000000 seconds
          7488 | 105 |        18 | 0.00000000 seconds
          7489 | 115 |        15 | 0.00000000 seconds
          7490 | 153 |        24 | 0.00000000 seconds
          7491 | 170 |        22 | 0.00000000 seconds
          7492 | 176 |        24 | 0.00000000 seconds
          7493 | 194 |        21 | 0.00100000 seconds
          7494 | 208 |        18 | 0.00000000 seconds
          7495 | 235 |        20 | 0.00000000 seconds
          7496 | 269 |        19 | 0.00000000 seconds
          7497 | 273 |        22 | 0.00000000 seconds
          7498 | 275 |        21 | 0.00000000 seconds
          7499 | 277 |        21 | 0.00000000 seconds
          7500 | 280 |        28 | 0.00000000 seconds
          7501 | 283 |        18 | 0.00000000 seconds
          7502 | 305 |        25 | 0.00000000 seconds
          7503 | 307 |        15 | 0.00000000 seconds
          7504 | 315 |        23 | 0.00000000 seconds
          7505 | 340 |        21 | 0.00000000 seconds
          7506 |   2 |        20 | 0.00000000 seconds
          7507 |   7 |        25 | 0.00000000 seconds
          7508 |   8 |        22 | 0.00100000 seconds
          7509 |  12 |        27 | 0.00000000 seconds
          7510 |  14 |        23 | 0.00000000 seconds
          7511 |  16 |        24 | 0.00000000 seconds
          7512 |  34 |        20 | 0.00000000 seconds
          7513 |  51 |        21 | 0.00000000 seconds
          7514 |  73 |        22 | 0.00000000 seconds
          7515 |  80 |        25 | 0.00000000 seconds
          7516 |  93 |        21 | 0.00000000 seconds
          7517 |  95 |        18 | 0.00000000 seconds
          7518 | 107 |        23 | 0.00000000 seconds
          7519 | 116 |        29 | 0.00000000 seconds
          7520 | 120 |        23 | 0.00000000 seconds
          7521 | 125 |        21 | 0.00000000 seconds
          7522 | 142 |        23 | 0.00000000 seconds
          7523 | 166 |        18 | 0.00000000 seconds
          7524 | 174 |        19 | 0.00100000 seconds
          7525 | 187 |        30 | 0.00000000 seconds
          7526 | 190 |        21 | 0.00000000 seconds
          7527 | 198 |        17 | 0.00000000 seconds
          7528 | 209 |        18 | 0.00000000 seconds
          7529 | 214 |        23 | 0.00000000 seconds
          7530 | 216 |        22 | 0.00000000 seconds
          7531 | 221 |        20 | 0.00000000 seconds
          7532 | 228 |        21 | 0.00000000 seconds
          7533 | 249 |        23 | 0.00000000 seconds
          7534 | 250 |        22 | 0.00000000 seconds
          7535 | 255 |        14 | 0.00000000 seconds
          7536 | 257 |        21 | 0.00000000 seconds
          7537 | 260 |        22 | 0.00000000 seconds
          7538 | 267 |        22 | 0.00000000 seconds
          7539 | 268 |        22 | 0.00100000 seconds
          7540 | 270 |        21 | 0.00000000 seconds
          7541 | 285 |        19 | 0.00000000 seconds
          7542 | 287 |        20 | 0.00000000 seconds
          7543 | 317 |        27 | 0.00000000 seconds
          7544 | 321 |        18 | 0.00000000 seconds
          7545 | 323 |        22 | 0.00000000 seconds
          7546 |   2 |        21 | 0.00000000 seconds
          7547 |   3 |        18 | 0.00000000 seconds
          7548 |   4 |        24 | 0.00000000 seconds
          7549 |  12 |        28 | 0.00000000 seconds
          7550 |  15 |        23 | 0.00000000 seconds
          7551 |  21 |        27 | 0.00000000 seconds
          7552 |  36 |        24 | 0.00000000 seconds
          7553 |  39 |        21 | 0.00000000 seconds
          7554 |  50 |        20 | 0.00000000 seconds
          7555 |  62 |        25 | 0.00100000 seconds
          7556 |  72 |        17 | 0.00000000 seconds
          7557 |  89 |        24 | 0.00000000 seconds
          7558 |  92 |        27 | 0.00000000 seconds
          7559 | 101 |        24 | 0.00000000 seconds
          7560 | 102 |        18 | 0.00000000 seconds
          7561 | 111 |        17 | 0.00000000 seconds
          7562 | 117 |        19 | 0.00000000 seconds
          7563 | 119 |        27 | 0.00000000 seconds
          7564 | 121 |        22 | 0.00000000 seconds
          7565 | 124 |        21 | 0.00000000 seconds
          7566 | 127 |        19 | 0.00000000 seconds
          7567 | 164 |        19 | 0.00000000 seconds
          7568 | 172 |        22 | 0.00000000 seconds
          7569 | 175 |        18 | 0.00000000 seconds
          7570 | 185 |        23 | 0.00000000 seconds
          7571 | 186 |        21 | 0.00000000 seconds
          7572 | 191 |        21 | 0.00100000 seconds
          7573 | 251 |        20 | 0.00000000 seconds
          7574 | 281 |        14 | 0.00000000 seconds
          7575 | 295 |        24 | 0.00000000 seconds
          7576 | 324 |        20 | 0.00000000 seconds
          7577 | 334 |        22 | 0.00000000 seconds
          7578 | 343 |        21 | 0.00000000 seconds
          7579 |  26 |        18 | 0.00000000 seconds
          7580 |  29 |        25 | 0.00000000 seconds
          7581 |  32 |        21 | 0.00000000 seconds
          7582 |  49 |        22 | 0.00000000 seconds
          7583 |  54 |        17 | 0.00000000 seconds
          7584 |  63 |        16 | 0.00000000 seconds
          7585 |  84 |        25 | 0.00000000 seconds
          7586 |  86 |        20 | 0.00000000 seconds
          7587 |  87 |        21 | 0.00100000 seconds
          7588 |  91 |        16 | 0.00000000 seconds
          7589 | 103 |        21 | 0.00000000 seconds
          7590 | 106 |        20 | 0.00000000 seconds
          7591 | 114 |        22 | 0.00000000 seconds
          7592 | 136 |        19 | 0.00000000 seconds
          7593 | 138 |        23 | 0.00000000 seconds
          7594 | 140 |        25 | 0.00000000 seconds
          7595 | 174 |        20 | 0.00000000 seconds
          7596 | 181 |        20 | 0.00000000 seconds
          7597 | 205 |        20 | 0.00000000 seconds
          7598 | 208 |        19 | 0.00000000 seconds
          7599 | 209 |        19 | 0.00000000 seconds
          7600 | 218 |        24 | 0.00000000 seconds
          7601 | 219 |        22 | 0.00100000 seconds
          7602 | 242 |        25 | 0.00000000 seconds
          7603 | 258 |        20 | 0.00000000 seconds
          7604 | 273 |        23 | 0.00000000 seconds
          7605 | 288 |        28 | 0.00000000 seconds
          7606 | 292 |        21 | 0.00000000 seconds
          7607 | 294 |        18 | 0.00000000 seconds
          7608 | 298 |        18 | 0.00000000 seconds
          7609 | 299 |        22 | 0.00000000 seconds
          7610 | 306 |        18 | 0.00000000 seconds
          7611 | 314 |        23 | 0.00000000 seconds
          7612 | 322 |        22 | 0.00000000 seconds
          7613 | 332 |        23 | 0.00000000 seconds
          7614 |  10 |        26 | 0.00000000 seconds
          7615 |  22 |        29 | 0.00000000 seconds
          7616 |  37 |        26 | 0.00000000 seconds
          7617 |  44 |        25 | 0.00100000 seconds
          7618 |  59 |        26 | 0.00000000 seconds
          7619 |  62 |        26 | 0.00000000 seconds
          7620 |  69 |        25 | 0.00000000 seconds
          7621 |  81 |        23 | 0.00000000 seconds
          7622 | 111 |        18 | 0.00000000 seconds
          7623 | 130 |        25 | 0.00000000 seconds
          7624 | 152 |        22 | 0.00000000 seconds
          7625 | 161 |        25 | 0.00000000 seconds
          7626 | 164 |        20 | 0.00000000 seconds
          7627 | 168 |        18 | 0.00000000 seconds
          7628 | 179 |        22 | 0.00000000 seconds
          7629 | 192 |        22 | 0.00100000 seconds
          7630 | 213 |        16 | 0.00000000 seconds
          7631 | 214 |        24 | 0.00000000 seconds
          7632 | 220 |        20 | 0.00000000 seconds
          7633 | 224 |        23 | 0.00000000 seconds
          7634 | 225 |        21 | 0.00000000 seconds
          7635 | 253 |        19 | 0.00000000 seconds
          7636 | 256 |        20 | 0.00000000 seconds
          7637 | 259 |        18 | 0.00000000 seconds
          7638 | 268 |        23 | 0.00000000 seconds
          7639 | 270 |        22 | 0.00000000 seconds
          7640 | 273 |        24 | 0.00000000 seconds
          7641 | 289 |        12 | 0.00000000 seconds
          7642 | 301 |        20 | 0.00000000 seconds
          7643 | 313 |        16 | 0.00000000 seconds
          7644 | 319 |        22 | 0.00000000 seconds
          7645 | 322 |        23 | 0.00100000 seconds
          7646 | 327 |        16 | 0.00000000 seconds
          7647 | 330 |        17 | 0.00000000 seconds
          7648 | 331 |        22 | 0.00000000 seconds
          7649 | 342 |        18 | 0.00000000 seconds
          7650 | 344 |        26 | 0.00000000 seconds
          7651 | 345 |        16 | 0.00000000 seconds
          7652 | 348 |        17 | 0.00000000 seconds
          7653 |   2 |        22 | 0.00000000 seconds
          7654 |   8 |        23 | 0.00000000 seconds
          7655 |  17 |        22 | 0.00000000 seconds
          7656 |  30 |        21 | 0.00000000 seconds
          7657 |  36 |        25 | 0.00000000 seconds
          7658 |  41 |        27 | 0.00000000 seconds
          7659 |  45 |        20 | 0.00000000 seconds
          7660 |  46 |        22 | 0.00000000 seconds
          7661 |  89 |        25 | 0.00000000 seconds
          7662 |  98 |        20 | 0.00000000 seconds
          7663 | 116 |        30 | 0.00100000 seconds
          7664 | 128 |        18 | 0.00000000 seconds
          7665 | 158 |        18 | 0.00000000 seconds
          7666 | 162 |        17 | 0.00000000 seconds
          7667 | 163 |        24 | 0.00000000 seconds
          7668 | 171 |        22 | 0.00000000 seconds
          7669 | 197 |        19 | 0.00000000 seconds
          7670 | 204 |        25 | 0.00000000 seconds
          7671 | 206 |        23 | 0.00000000 seconds
          7672 | 207 |        17 | 0.00000000 seconds
          7673 | 209 |        20 | 0.00000000 seconds
          7674 | 212 |        24 | 0.00000000 seconds
          7675 | 220 |        21 | 0.00000000 seconds
          7676 | 236 |        20 | 0.00100000 seconds
          7677 | 237 |        22 | 0.00000000 seconds
          7678 | 238 |        22 | 0.00000000 seconds
          7679 | 240 |        17 | 0.00000000 seconds
          7680 | 243 |        18 | 0.00000000 seconds
          7681 | 257 |        22 | 0.00000000 seconds
          7682 | 271 |        22 | 0.00000000 seconds
          7683 | 277 |        22 | 0.00000000 seconds
          7684 | 286 |        24 | 0.00000000 seconds
          7685 | 300 |        22 | 0.00000000 seconds
          7686 | 305 |        26 | 0.00000000 seconds
          7687 | 335 |        23 | 0.00000000 seconds
          7688 |  17 |        23 | 0.00000000 seconds
          7689 |  33 |        20 | 0.00100000 seconds
          7690 |  34 |        21 | 0.00000000 seconds
          7691 |  58 |        24 | 0.00000000 seconds
          7692 |  65 |        24 | 0.00000000 seconds
          7693 |  66 |        24 | 0.00000000 seconds
          7694 |  80 |        26 | 0.00000000 seconds
          7695 |  86 |        21 | 0.00000000 seconds
          7696 | 103 |        22 | 0.00000000 seconds
          7697 | 105 |        19 | 0.00000000 seconds
          7698 | 119 |        28 | 0.00000000 seconds
          7699 | 123 |        20 | 0.00000000 seconds
          7700 | 127 |        20 | 0.00000000 seconds
          7701 | 132 |        21 | 0.00000000 seconds
          7702 | 160 |        19 | 0.00000000 seconds
          7703 | 169 |        26 | 0.00000000 seconds
          7704 | 198 |        18 | 0.00000000 seconds
          7705 | 275 |        22 | 0.00000000 seconds
          7706 | 279 |        15 | 0.00000000 seconds
          7707 | 285 |        20 | 0.00000000 seconds
          7708 | 295 |        25 | 0.00100000 seconds
          7709 | 305 |        27 | 0.00000000 seconds
          7710 | 316 |        23 | 0.00000000 seconds
          7711 | 329 |        21 | 0.00000000 seconds
          7712 | 349 |        19 | 0.00000000 seconds
          7713 |   2 |        23 | 0.00000000 seconds
          7714 |  18 |        19 | 0.00000000 seconds
          7715 |  39 |        22 | 0.00000000 seconds
          7716 |  40 |        18 | 0.00000000 seconds
          7717 |  49 |        23 | 0.00000000 seconds
          7718 |  51 |        22 | 0.00000000 seconds
          7719 |  57 |        20 | 0.00000000 seconds
          7720 |  67 |        22 | 0.00000000 seconds
          7721 |  94 |        21 | 0.00100000 seconds
          7722 | 109 |        24 | 0.00000000 seconds
          7723 | 131 |        23 | 0.00000000 seconds
          7724 | 144 |        21 | 0.00000000 seconds
          7725 | 145 |        17 | 0.00000000 seconds
          7726 | 146 |        19 | 0.00000000 seconds
          7727 | 165 |        19 | 0.00000000 seconds
          7728 | 173 |        22 | 0.00000000 seconds
          7729 | 191 |        22 | 0.00000000 seconds
          7730 | 203 |        24 | 0.00000000 seconds
          7731 | 230 |        28 | 0.00000000 seconds
          7732 | 245 |        22 | 0.00000000 seconds
          7733 | 246 |        21 | 0.00000000 seconds
          7734 | 262 |        24 | 0.00000000 seconds
          7735 | 263 |        21 | 0.00100000 seconds
          7736 | 298 |        19 | 0.00000000 seconds
          7737 | 302 |        20 | 0.00000000 seconds
          7738 | 315 |        24 | 0.00000000 seconds
          7739 | 328 |        21 | 0.00000000 seconds
          7740 | 337 |        23 | 0.00000000 seconds
          7741 | 338 |        17 | 0.00000000 seconds
          7742 | 341 |        18 | 0.00000000 seconds
          7743 | 349 |        20 | 0.00000000 seconds
          7744 |   2 |        24 | 0.00000000 seconds
          7745 |   4 |        25 | 0.00000000 seconds
          7746 |  11 |        18 | 0.00000000 seconds
          7747 |  24 |        24 | 0.00000000 seconds
          7748 |  25 |        24 | 0.00000000 seconds
          7749 |  26 |        19 | 0.00000000 seconds
          7750 |  35 |        19 | 0.00000000 seconds
          7751 |  56 |        21 | 0.00000000 seconds
          7752 |  58 |        25 | 0.00100000 seconds
          7753 |  81 |        24 | 0.00000000 seconds
          7754 |  87 |        22 | 0.00000000 seconds
          7755 | 102 |        19 | 0.00000000 seconds
          7756 | 110 |        24 | 0.00000000 seconds
          7757 | 138 |        24 | 0.00000000 seconds
          7758 | 141 |        22 | 0.00000000 seconds
          7759 | 150 |        22 | 0.00000000 seconds
          7760 | 154 |        14 | 0.00000000 seconds
          7761 | 157 |        24 | 0.00000000 seconds
          7762 | 162 |        18 | 0.00000000 seconds
          7763 | 193 |        17 | 0.00000000 seconds
          7764 | 204 |        26 | 0.00000000 seconds
          7765 | 206 |        24 | 0.00000000 seconds
          7766 | 231 |        28 | 0.00000000 seconds
          7767 | 238 |        23 | 0.00000000 seconds
          7768 | 254 |        22 | 0.00100000 seconds
          7769 | 276 |        18 | 0.00000000 seconds
          7770 | 290 |        20 | 0.00000000 seconds
          7771 | 293 |        23 | 0.00000000 seconds
          7772 | 344 |        27 | 0.00000000 seconds
          7773 |   3 |        19 | 0.00000000 seconds
          7774 |   7 |        26 | 0.00000000 seconds
          7775 |  16 |        25 | 0.00000000 seconds
          7776 |  19 |        16 | 0.00000000 seconds
          7777 |  21 |        28 | 0.00000000 seconds
          7778 |  27 |        21 | 0.00000000 seconds
          7779 |  29 |        26 | 0.00000000 seconds
          7780 |  66 |        25 | 0.00000000 seconds
          7781 |  76 |        20 | 0.00000000 seconds
          7782 |  83 |        28 | 0.00000000 seconds
          7783 | 105 |        20 | 0.00000000 seconds
          7784 | 128 |        19 | 0.00100000 seconds
          7785 | 137 |        16 | 0.00000000 seconds
          7786 | 148 |        28 | 0.00000000 seconds
          7787 | 156 |        25 | 0.00000000 seconds
          7788 | 163 |        25 | 0.00000000 seconds
          7789 | 168 |        19 | 0.00000000 seconds
          7790 | 174 |        21 | 0.00000000 seconds
          7791 | 188 |        20 | 0.00000000 seconds
          7792 | 189 |        18 | 0.00000000 seconds
          7793 | 190 |        22 | 0.00000000 seconds
          7794 | 223 |        23 | 0.00000000 seconds
          7795 | 230 |        29 | 0.00000000 seconds
          7796 | 239 |        19 | 0.00000000 seconds
          7797 | 259 |        19 | 0.00100000 seconds
          7798 | 296 |        21 | 0.00000000 seconds
          7799 | 304 |        21 | 0.00000000 seconds
          7800 | 315 |        25 | 0.00000000 seconds
          7801 | 322 |        24 | 0.00000000 seconds
          7802 | 336 |        15 | 0.00000000 seconds
          7803 | 342 |        19 | 0.00000000 seconds
          7804 |   1 |        26 | 0.00000000 seconds
          7805 |   9 |        24 | 0.00000000 seconds
          7806 |  14 |        24 | 0.00000000 seconds
          7807 |  17 |        24 | 0.00000000 seconds
          7808 |  21 |        29 | 0.00000000 seconds
          7809 |  24 |        25 | 0.00000000 seconds
          7810 |  25 |        25 | 0.00000000 seconds
          7811 |  38 |        19 | 0.00000000 seconds
          7812 |  70 |        20 | 0.00000000 seconds
          7813 |  71 |        23 | 0.00100000 seconds
          7814 |  82 |        22 | 0.00000000 seconds
          7815 |  90 |        20 | 0.00000000 seconds
          7816 |  99 |        23 | 0.00000000 seconds
          7817 | 100 |        24 | 0.00000000 seconds
          7818 | 105 |        21 | 0.00000000 seconds
          7819 | 107 |        24 | 0.00000000 seconds
          7820 | 113 |        24 | 0.00000000 seconds
          7821 | 134 |        23 | 0.00000000 seconds
          7822 | 139 |        21 | 0.00000000 seconds
          7823 | 153 |        25 | 0.00000000 seconds
          7824 | 158 |        19 | 0.00000000 seconds
          7825 | 181 |        21 | 0.00000000 seconds
          7826 | 182 |        25 | 0.00000000 seconds
          7827 | 186 |        22 | 0.00000000 seconds
          7828 | 195 |        20 | 0.00100000 seconds
          7829 | 210 |        18 | 0.00000000 seconds
          7830 | 211 |        23 | 0.00000000 seconds
          7831 | 215 |        20 | 0.00000000 seconds
          7832 | 222 |        22 | 0.00000000 seconds
          7833 | 226 |        23 | 0.00000000 seconds
          7834 | 253 |        20 | 0.00000000 seconds
          7835 | 261 |        24 | 0.00000000 seconds
          7836 | 266 |        22 | 0.00000000 seconds
          7837 | 270 |        23 | 0.00000000 seconds
          7838 | 272 |        24 | 0.00000000 seconds
          7839 | 273 |        25 | 0.00000000 seconds
          7840 | 277 |        23 | 0.00000000 seconds
          7841 | 284 |        26 | 0.00000000 seconds
          7842 | 296 |        22 | 0.00000000 seconds
          7843 | 301 |        21 | 0.00000000 seconds
          7844 | 309 |        21 | 0.00100000 seconds
          7845 | 311 |        23 | 0.00000000 seconds
          7846 | 312 |        24 | 0.00000000 seconds
          7847 | 317 |        28 | 0.00000000 seconds
          7848 | 326 |        20 | 0.00000000 seconds
          7849 | 328 |        22 | 0.00000000 seconds
          7850 | 344 |        28 | 0.00000000 seconds
          7851 | 348 |        18 | 0.00000000 seconds
          7852 |   8 |        24 | 0.00000000 seconds
          7853 |  10 |        27 | 0.00000000 seconds
          7854 |  18 |        20 | 0.00000000 seconds
          7855 |  26 |        20 | 0.00000000 seconds
          7856 |  46 |        23 | 0.00000000 seconds
          7857 |  50 |        21 | 0.00000000 seconds
          7858 |  68 |        24 | 0.00100000 seconds
          7859 |  82 |        23 | 0.00000000 seconds
          7860 |  93 |        22 | 0.00000000 seconds
          7861 |  96 |        27 | 0.00000000 seconds
          7862 | 114 |        23 | 0.00000000 seconds
          7863 | 116 |        31 | 0.00000000 seconds
          7864 | 125 |        22 | 0.00000000 seconds
          7865 | 135 |        26 | 0.00000000 seconds
          7866 | 137 |        17 | 0.00000000 seconds
          7867 | 139 |        22 | 0.00000000 seconds
          7868 | 145 |        18 | 0.00000000 seconds
          7869 | 155 |        21 | 0.00000000 seconds
          7870 | 167 |        20 | 0.00000000 seconds
          7871 | 177 |        22 | 0.00100000 seconds
          7872 | 180 |        22 | 0.00000000 seconds
          7873 | 187 |        31 | 0.00000000 seconds
          7874 | 191 |        23 | 0.00000000 seconds
          7875 | 196 |        21 | 0.00000000 seconds
          7876 | 207 |        18 | 0.00000000 seconds
          7877 | 279 |        16 | 0.00000000 seconds
          7878 | 285 |        21 | 0.00000000 seconds
          7879 | 289 |        13 | 0.00000000 seconds
          7880 | 312 |        25 | 0.00000000 seconds
          7881 | 329 |        22 | 0.00000000 seconds
